source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Thank you to Sheriff Gonzales of Bernalillo County New Mexico for joining my call with our Nation’s sheriffs. Appreciate your partnership to help make your county safe – great comments on Operation Legend! https://t.co/M41wLOg5ZA,8/11/2020 23:55,15753,60785,FALSE,1.29334E+18
Twitter for iPhone,Will be interviewed tonight on @seanhannity at 9:00 P.M. @FoxNews,8/11/2020 22:31,15794,87334,FALSE,1.29331E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/8zuQqdheWk,8/11/2020 21:38,8036,0,TRUE,1.2933E+18
Twitter for iPhone,News Conference at 5:30 P.M. Enjoy!,8/11/2020 21:06,9650,49518,FALSE,1.29329E+18
Twitter for iPhone,https://t.co/jXoffXyZed,8/11/2020 20:39,80873,222436,FALSE,1.29329E+18
Twitter for iPhone,Big Stock Market Numbers!,8/11/2020 12:34,31242,212782,FALSE,1.29316E+18
Twitter for iPhone,More Testing which is a good thing (we have the most in the world) equals more Cases which is Fake News Gold. They use Cases to demean the incredible job being done by the great men &amp; women of the U.S. fighting the China Plague!,8/11/2020 12:33,25438,122763,FALSE,1.29316E+18
Twitter for iPhone,John Bolton one of the dumbest people I’ve met in government and sadly I’ve met plenty states often that I respected and even trusted Vladimir Putin of Russia more than those in our Intelligence Agencies. While of course that is not true if the first people you met from....,8/11/2020 11:45,25383,112607,FALSE,1.29315E+18
Twitter for iPhone,..so called American Intelligence were Dirty Cops who have now proven to be sleazebags at the highest level like James Comey proven liar James Clapper &amp; perhaps the lowest of them all Wacko John Brennan who headed the CIA you could perhaps understand my reluctance to embrace!,8/11/2020 11:45,23738,104602,FALSE,1.29315E+18
Twitter for iPhone,Great new book by former Director of Oval Office Operations Madeleine Westerhout entitled “Off the Record”. When I look at all of the Fake Books and garbage written about me it’s really nice to see a very smart and already wise young woman write an honest depiction of what....,8/11/2020 11:06,17814,80946,FALSE,1.29314E+18
Twitter for iPhone,....went on at the White House during some extremely interesting and important times. So many good stories by someone who unlike most other so called writers was actually there and a part of the action - of which there was plenty. Go buy this book a job well done!,8/11/2020 11:06,11349,55431,FALSE,1.29314E+18
Twitter for iPhone,https://t.co/0Qex1aSLCf,8/10/2020 23:20,28516,126036,FALSE,1.29296E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/q1rxBdvHGv,8/10/2020 22:05,9654,0,TRUE,1.29295E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/Vbc9lndRoK,8/10/2020 21:48,6575,0,TRUE,1.29294E+18
Twitter for iPhone,White House News Conference today at 5:30 P.M. Enjoy!,8/10/2020 19:38,17452,104745,FALSE,1.29291E+18
Twitter for iPhone,Play College Football!,8/10/2020 18:13,57643,333777,FALSE,1.29289E+18
Twitter for iPhone,RT @realDonaldTrump: We have narrowed the Presidential Nomination Acceptance Speech to be delivered on the final night of the Convention (…,8/10/2020 18:12,25863,0,TRUE,1.29289E+18
Twitter for iPhone,RT @realDonaldTrump: Portland which is out of control should finally after almost 3 months bring in the National Guard. The Mayor and G…,8/10/2020 18:11,29812,0,TRUE,1.29289E+18
Twitter for iPhone,RT @realDonaldTrump: So now Schumer and Pelosi want to meet to make a deal. Amazing how it all works isn’t it. Where have they been for th…,8/10/2020 18:11,54285,0,TRUE,1.29289E+18
Twitter for iPhone,RT @realDonaldTrump: RINO Ben Sasse who needed my support and endorsement in order to get the Republican nomination for Senate from the GR…,8/10/2020 18:10,22443,0,TRUE,1.29289E+18
Twitter for iPhone,Jason Lewis (@LewisForMN) will be an incredible Senator for the State of Minnesota! He is a proven leader who will help us Lower your Taxes Protect our Communities and Defend your Second Amendment…,8/10/2020 17:49,11327,45969,FALSE,1.29288E+18
Twitter for iPhone,...Jason worked with me to save Minneapolis along with your great National Guard after your local political leaders failed to do so. Jason has my Complete and Total Endorsement! #MNSEN https://t.co/PeTUxOGipN,8/10/2020 17:49,5923,23548,FALSE,1.29288E+18
Twitter for iPhone,My friend Congressman @TomEmmer is doing a tremendous job for the people of Minnesota! He strongly supports our brave Law Enforcement &amp; National Guard fights for our Vets and works hard to Cut your Taxes! Tom has my Complete and Total Endorsement! #MN06 https://t.co/fPIsaonBXO,8/10/2020 17:46,6835,25939,FALSE,1.29288E+18
Twitter for iPhone,Congressman @PeteStauber fights for the hard-working people of Northeastern Minnesota! A former professional hockey player Pete knows how to win. He stands for Law Enforcement Small Business and our Vets. Pete has my Complete and Total Endorsement! #MN08 https://t.co/hu99hpOvbZ,8/10/2020 17:46,6965,25728,FALSE,1.29288E+18
Twitter for iPhone,Congressman Jim Hagedorn (@JimHagedornMN) is an incredible advocate for Minnesota! He fights for our Farmers Vets and Small Businesses and he strongly defends your Second Amendment! Jim has my Complete and Total Endorsement! #MN01 https://t.co/MeuHHh8KFc,8/10/2020 17:45,6326,24081,FALSE,1.29288E+18
Twitter for iPhone,Congratulations on your big primary win Governor @MikeParson! You have my Complete and Total Endorsement! #MOGOV https://t.co/2Ve5jix3hS,8/10/2020 17:45,6990,29222,FALSE,1.29288E+18
Twitter for iPhone,Vote for Michelle – a real winner! #MN07 https://t.co/gViVuUwIRj,8/10/2020 17:44,8632,33258,FALSE,1.29288E+18
Twitter for iPhone,CONGRATS to General Dynamic’s Bath Iron Works &amp; Local S6 on reaching a tentative agreement after the long strike. GD builds GREAT Arleigh-Burke destroyers. Super boost for Maine Economy. Glad to have helped. I’ve done a lot for Maine! https://t.co/6bXwvtje5P,8/10/2020 17:38,8307,34251,FALSE,1.29288E+18
Twitter for iPhone,The student-athletes have been working too hard for their season to be cancelled. #WeWantToPlay https://t.co/lI3CCKZ4ID,8/10/2020 17:20,34481,139706,FALSE,1.29287E+18
Twitter for iPhone,We have narrowed the Presidential Nomination Acceptance Speech to be delivered on the final night of the Convention (Thursday) to two locations - The Great Battlefield of Gettysburg Pennsylvania and the White House Washington D.C. We will announce the decision soon!,8/10/2020 17:15,25863,118724,FALSE,1.29287E+18
Twitter for iPhone,Thank you to Senator Bill Cassidy of Louisiana for his very smart words on the just signed Executive Orders!,8/10/2020 15:00,15355,77768,FALSE,1.29284E+18
Twitter for iPhone,Portland which is out of control should finally after almost 3 months bring in the National Guard. The Mayor and Governor are putting people’s lives at risk. They will be held responsible. The Guard is ready to act immediately. The Courthouse is secured by Homeland!,8/10/2020 14:55,29812,115821,FALSE,1.29284E+18
Twitter for iPhone,RINO Ben Sasse who needed my support and endorsement in order to get the Republican nomination for Senate from the GREAT State of Nebraska has now that he’s got it (Thank you President T) gone rogue again. This foolishness plays right into the hands of the Radical Left Dems!,8/10/2020 14:39,22443,82144,FALSE,1.29283E+18
Twitter for iPhone,So now Schumer and Pelosi want to meet to make a deal. Amazing how it all works isn’t it. Where have they been for the last 4 weeks when they were “hardliners” and only wanted BAILOUT MONEY for Democrat run states and cities that are failing badly? They know my phone number!,8/10/2020 13:10,54285,231823,FALSE,1.29281E+18
Twitter for iPhone,.@Scaramucci who just made a fool of himself as he got taken apart by @SteveHiltonx only lasted 11 days in his favorite of all time Administration before being fired for again making a fool of himself. Anthony is a loser who begged to come back. I said “No Thanks”.,8/10/2020 1:45,24691,110732,FALSE,1.29264E+18
Twitter for iPhone,This is Fake News by the failing @nytimes &amp; bad ratings @CNN. Never suggested it although based on all of the many things accomplished during the first 3 1/2 years perhaps more than any other Presidency sounds like a good idea to me! https://t.co/EHrA9yUsAw,8/10/2020 1:07,30206,120294,FALSE,1.29263E+18
Twitter for iPhone,https://t.co/FPSif7Ieff,8/10/2020 1:07,39321,209162,FALSE,1.29263E+18
Twitter for iPhone,RT @marklevinshow: See you in less than 1 hour on Fox (8 PM eastern) when I sit down with AG Barr for the entire show!  Please don’t miss…,8/9/2020 23:24,10431,0,TRUE,1.2926E+18
Twitter for iPhone,RT @marklevinshow: TONIGHT AT 8 PM EASTERN AG BILL BARR IS MY GUEST FOR THE FULL HOUR ON LIFE LIBRTY &amp; LEVIN ON FOX!  IF YOU CAN'T WATCH…,8/9/2020 23:22,10953,0,TRUE,1.2926E+18
Twitter for iPhone,RT @USNoodlesA: 🔥This amazing American @TheLeoTerrell is on FIRE❗️🔥Leo on Bidens racist comments: “Blacks are INDIVIDUALS. We don’t vote…,8/9/2020 2:30,16667,0,TRUE,1.29229E+18
Twitter for iPhone,RT @drawandstrike: ADDENDUM:This is 100% correct.CHIEF JUSTICE ROBERTS HIMSELF OPENED UP THE DOOR FOR THIS WITH THAT DACA RULING JUST L…,8/9/2020 2:26,11356,0,TRUE,1.29229E+18
Twitter for iPhone,RT @hale_razor: Just think of it as DACA for Americans needing relief from unemployment and payroll taxes.,8/9/2020 2:24,11884,0,TRUE,1.29229E+18
Twitter for iPhone,RT @KurtSchlichter: Why is the DACA executive order a valid thing per SCOTUS but not this?,8/9/2020 2:21,8445,0,TRUE,1.29228E+18
Twitter for iPhone,RT @marklevinshow: 1. President Trump had no choice but to issue the Executive Orders this afternoon and given that Obama instituted DACA…,8/9/2020 2:21,22701,0,TRUE,1.29228E+18
Twitter for iPhone,RT @realDonaldTrump: Sleepy Joe Biden just agreed with the Radical Left Democrats to raise Taxes by Three Trillion Dollars. Everyone will p…,8/9/2020 1:50,45000,0,TRUE,1.29228E+18
Twitter for iPhone,https://t.co/16JTBhdrl9,8/8/2020 23:19,31998,126940,FALSE,1.29224E+18
Twitter for iPhone,RT @WhiteHouse: The President's fourth directive today extends relief to student loan borrowers through the end of the year. https://t.co/s…,8/8/2020 21:54,12359,0,TRUE,1.29222E+18
Twitter for iPhone,RT @WhiteHouse: Today's third executive order provides for the continuation of expanded unemployment benefits. https://t.co/SvMquVZzDM,8/8/2020 21:54,11571,0,TRUE,1.29222E+18
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump's second executive order today protects Americans from eviction. https://t.co/v0v0XEtrwN,8/8/2020 21:54,11943,0,TRUE,1.29222E+18
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump's first executive order today provides a payroll tax holiday to Americans earning less than $100…,8/8/2020 21:53,16771,0,TRUE,1.29222E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/B7SnQcWVQt,8/8/2020 20:22,11816,0,TRUE,1.29219E+18
Twitter for iPhone,Major News Conference in Ten Minutes!,8/8/2020 20:05,21927,166338,FALSE,1.29219E+18
Twitter for iPhone,Sleepy Joe Biden just agreed with the Radical Left Democrats to raise Taxes by Three Trillion Dollars. Everyone will pay - Will kill your Stocks 401k’s and the ECONOMY. BIG CRASH!  #MAGA,8/8/2020 19:28,45000,164774,FALSE,1.29218E+18
Twitter for iPhone,RT @TeamTrump: As a result of President @realDonaldTrump's tough actions on the Tennessee Valley Authority the @TVAnews is now changing co…,8/8/2020 0:33,12313,0,TRUE,1.2919E+18
Twitter for iPhone,RT @TeamTrump: President @realDonaldTrump in New Jersey: We sent millions of medical supplies to New Jersey provided $3.4 billion in emerg…,8/8/2020 0:33,9201,0,TRUE,1.2919E+18
Twitter for iPhone,RT @WhiteHouse: Left-wing violent extremism is a serious threat to American lives and American freedom.President @realDonaldTrump on the…,8/8/2020 0:32,12585,0,TRUE,1.29189E+18
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump has spoken with President Aoun of Lebanon.3 large aircraft are on the way with medical supplie…,8/8/2020 0:32,9394,0,TRUE,1.29189E+18
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump gives an update on payroll tax enhanced unemployment benefits student loan payments and the e…,8/8/2020 0:31,10852,0,TRUE,1.29189E+18
Twitter for iPhone,"RT @WhiteHouse: ""We added 1.8 million new jobs in July—exceeding predictions for the third month in a row."" https://t.co/7XfyI4PhEc",8/8/2020 0:31,7674,0,TRUE,1.29189E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/IkaqkcJtpR,8/7/2020 23:35,8884,0,TRUE,1.29188E+18
Twitter for iPhone,Big wins in Tennessee and Kansas! Congratulations to @BillHagertyTN and @RogerMarshallMD. They love our Country and they love their Great States. Strong on Crime Military our Vets and the Second Amendment. They have my Complete and Total Endorsement!,8/7/2020 22:58,16319,71511,FALSE,1.29187E+18
Twitter for iPhone,I will be doing a news conference on the ChinaVirus the just announced very good economic numbers and the improving economy at 7pm from Bedminster New Jersey. Also the subject of the Beirut Lebanon catastrophe will be discussed.,8/7/2020 22:32,24944,124898,FALSE,1.29186E+18
Twitter for iPhone,...At 3pm this afternoon spoke to President Aoun of Lebanon to inform him that 3 large aircraft are on the way loaded up with Medical Supplies Food and Water. Also First Responders Technicians Doctors and Nurses on the way...,8/7/2020 22:31,12942,69868,FALSE,1.29186E+18
Twitter for iPhone,...We will be having a conference call on Sunday with President Macron leaders of Lebanon and leaders from various other parts of the world. Everyone wants to help!,8/7/2020 22:31,10000,55876,FALSE,1.29186E+18
Twitter for iPhone,Had a lengthy discussion this morning with President Macron of France concerning numerous subjects but in particular the catastrophic event which took place in Beirut Lebanon...,8/7/2020 22:31,15556,83280,FALSE,1.29186E+18
Twitter for iPhone,Pelosi and Schumer only interested in Bailout Money for poorly run Democrat cities and states. Nothing to do with China Virus! Want one trillion dollars. No interest. We are going a different way!,8/7/2020 21:03,42388,172441,FALSE,1.29184E+18
Twitter for iPhone,https://t.co/GCdlGJpOxc,8/7/2020 14:55,30326,136413,FALSE,1.29175E+18
Twitter for iPhone,https://t.co/3Oe3SUds5k,8/7/2020 14:49,13568,50809,FALSE,1.29175E+18
Twitter for iPhone,Great Jobs Numbers!,8/7/2020 13:48,32267,211128,FALSE,1.29173E+18
Twitter for iPhone,After yesterday’s statement Sleepy Joe Biden is no longer worthy of the Black Vote!,8/7/2020 13:06,40510,208192,FALSE,1.29172E+18
Twitter for iPhone,RT @YahooNews: NEW: Biden draws distinction between diversity within Black and Latino communities telling @NPR’s @lourdesgnavarro that “un…,8/7/2020 13:03,9033,0,TRUE,1.29172E+18
Twitter for iPhone,This is the biggest political crime and scandal in American history. Hopefully for the good of our Country it is coming soon! https://t.co/sgblnB0EgL,8/7/2020 12:51,25150,75606,FALSE,1.29172E+18
Twitter for iPhone,Thank you! https://t.co/OS9T8cjDy0,8/7/2020 12:49,13637,54816,FALSE,1.29172E+18
Twitter for iPhone,Thank you! https://t.co/uEytELtQQj,8/7/2020 12:48,14578,61357,FALSE,1.29172E+18
Twitter for iPhone,"RT @danvargas77: @realDonaldTrump Yes! Please add to the things to do. Drain the swamp and prevent it from coming back. Set ""Term limits"" t…",8/7/2020 12:48,7794,0,TRUE,1.29172E+18
